"","line","section_name","section_artist","song_name","artist_name","song_id"
"4966","We are stuck and can't get out again","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4967","There's more than we deny","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4968","And there's more than meets the eye","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4969","We all are breathing the same air","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4970","That we share","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4971","We all just have to live","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4972","We all are equal","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4973","No matter black or white","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4974","We all are ruled by our fears below","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4975","Higher high","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4976","We are stuck and can't get out again","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4977","There's more than we deny","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4978","And there's more than meets the eye","Fireflies are flying higher","Epica","Higher High","Epica",1170739
"4979","There is no love...","There is no love...","Epica","Replica","Epica",958979
"4980","No love...","There is no love...","Epica","Replica","Epica",958979
"4981","I am the duplication innocently","There is no love...","Epica","Replica","Epica",958979
"4982","I was conceived so violently","There is no love...","Epica","Replica","Epica",958979
"4983","There was no love","There is no love...","Epica","Replica","Epica",958979
"4984","There was no love for me","There is no love...","Epica","Replica","Epica",958979
"4985","There was only hatred","There is no love...","Epica","Replica","Epica",958979
"4986","I am rape","There is no love...","Epica","Replica","Epica",958979
"4987","I am hate","There is no love...","Epica","Replica","Epica",958979
"4988","I am rape","There is no love...","Epica","Replica","Epica",958979
"4989","I am hate","There is no love...","Epica","Replica","Epica",958979
"4990","Every day I feel anonymous hate","There is no love...","Epica","Replica","Epica",958979
"4991","Forever in the shadow of disgrace","There is no love...","Epica","Replica","Epica",958979
"4992","I am rape","There is no love...","Epica","Replica","Epica",958979
"4993","I am hate","There is no love...","Epica","Replica","Epica",958979
"4994","I am rape","There is no love...","Epica","Replica","Epica",958979
"4995","I am hate","There is no love...","Epica","Replica","Epica",958979
"4996","I am so filled with pain","There is no love...","Epica","Replica","Epica",958979
"4997","A bruised and darkened soul","There is no love...","Epica","Replica","Epica",958979
"4998","Spare me","There is no love...","Epica","Replica","Epica",958979
"4999","From the","There is no love...","Epica","Replica","Epica",958979
"5000","Life that's full of misery","There is no love...","Epica","Replica","Epica",958979
"5001","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5002","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5003","There is no love...","There is no love...","Epica","Replica","Epica",958979
"5004","Every day I feel anonymous hate","There is no love...","Epica","Replica","Epica",958979
"5005","Forever in the shadow of disgrace","There is no love...","Epica","Replica","Epica",958979
"5006","I am rape","There is no love...","Epica","Replica","Epica",958979
"5007","I am hate","There is no love...","Epica","Replica","Epica",958979
"5008","I am rape","There is no love...","Epica","Replica","Epica",958979
"5009","I am hate","There is no love...","Epica","Replica","Epica",958979
"5010","I am so filled with pain","There is no love...","Epica","Replica","Epica",958979
"5011","A bruised and darkened soul","There is no love...","Epica","Replica","Epica",958979
"5012","Spare me","There is no love...","Epica","Replica","Epica",958979
"5013","From the","There is no love...","Epica","Replica","Epica",958979
"5014","Life that's full of misery","There is no love...","Epica","Replica","Epica",958979
"5015","I am so filled with pain","There is no love...","Epica","Replica","Epica",958979
"5016","A bruised and darkened soul","There is no love...","Epica","Replica","Epica",958979
"5017","Spare me","There is no love...","Epica","Replica","Epica",958979
"5018","From the","There is no love...","Epica","Replica","Epica",958979
"5019","Life that's full of misery","There is no love...","Epica","Replica","Epica",958979
"5020","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5021","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5022","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5023","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5024","I am so filled with pain","There is no love...","Epica","Replica","Epica",958979
"5025","A bruised and darkened soul","There is no love...","Epica","Replica","Epica",958979
"5026","Spare me","There is no love...","Epica","Replica","Epica",958979
"5027","From the","There is no love...","Epica","Replica","Epica",958979
"5028","Life that's full of misery","There is no love...","Epica","Replica","Epica",958979
"5029","Spare me","There is no love...","Epica","Replica","Epica",958979
"5030","From the","There is no love...","Epica","Replica","Epica",958979
"5031","Life that's full of hate","There is no love...","Epica","Replica","Epica",958979
"5032","Spare me","There is no love...","Epica","Replica","Epica",958979
"5033","From the","There is no love...","Epica","Replica","Epica",958979
"5034","Life that's full of hate","There is no love...","Epica","Replica","Epica",958979
"5035","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5036","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5037","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5038","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5039","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5040","I don't wanna live that way","There is no love...","Epica","Replica","Epica",958979
"5041","Numquam remotiores ab origine","Numquam remotiores ab origine","Epica","Hunab K’u (“A New Age Dawns - Prologue”)","Epica",1879176
"5042","Media parte mundi","Numquam remotiores ab origine","Epica","Hunab K’u (“A New Age Dawns - Prologue”)","Epica",1879176
"5043","Funditus aberramus","Numquam remotiores ab origine","Epica","Hunab K’u (“A New Age Dawns - Prologue”)","Epica",1879176
"5044","Ultimum excidium sui","Numquam remotiores ab origine","Epica","Hunab K’u (“A New Age Dawns - Prologue”)","Epica",1879176
"5045","When darkness will reign and blind us all","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5046","When darkness will reign and blind us all","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5047","Allegiance will bind us if we do not fall","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5048","We cannot tell when morning comes","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5049","Is there a choice to live another day?","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5050","It's hard to find a new direction in your fragile life","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5051","The precious time of your existence is now to come","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5052","Don't throw your life away by cheating time","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5053","Sugared placebos only fool your mind","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5054","Now I want the water to wash away all my sins","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5055","The wind to blow away my thoughts without meaning","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5056","The fire to burn away my thickened skin","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5057","When darkness will reign and blind us all","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5058","Allegiance will bind us if we do not fall","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5059","Novas portas pandimus","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5060","What is this pace, the type of dance?","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5061","I cannot tell which steps I have to take","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5062","I'd like to leave, just run away","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5063","My feet are tangled up","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5064","So hard to face the pace of the clock","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5065","What do you think; will it ever stop?","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5066","So will I fall and not get up?","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5067","I take it all in stride","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5068","Now I want the water to wash away all my sins","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5069","The wind to blow away my thoughts without meaning","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5070","The fire to burn away my thickened skin","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5071","Everything has a reason for its happening","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5072","Can't you tell it's your own spell and","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5073","Everyone has to dance this dance like anyone","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5074","Can't break free of destiny","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5075","We should open new doors and","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5076","Close the ones that we've left behind","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
"5077","Now I want the water to wash away all my sins","When darkness will reign and blind us all","Epica","Dance of Fate","Epica",1879186
